,count,hate_speech,offensive_language,neither,class,tweet
24921,3,0,2,1,1,"shid, I thought it was legal to beat yo hoe."
24922,3,1,2,0,1,shit bitch nigga shit
24923,3,0,3,0,1,shit i wanna know if my bitch gone protect me &#128514;
24924,3,0,3,0,1,shit piss fuck cunt cocksucker motherfucker tits
24925,3,0,3,0,1,shitting on these crusty hoes http://t.co/1oOHx1y6Xt
24926,3,0,1,2,2,shout out to pullz cuz I kno if I was trash he would have kept it a buck... I swear he had every I made jus cuz n actually bump dem too
24927,3,0,3,0,1,shout out to the bitches who like gum i be chewing that shit
24928,6,0,6,0,1,showin more love to bitches fucked on the side
24929,3,0,3,0,1,shut up bitch
24930,3,0,3,0,1,"shutup fag &#8220;@MrAugustAIsina: on some real shit , females love a real nigga like me !&#8221;"
24931,3,0,0,3,2,sick and watching the Yankees game
24932,3,1,2,0,1,skinny young nigga n im finer than my bitch
24933,3,1,2,0,1,slap a hoe
24934,3,0,3,0,1,slap these hoes on the ass like we birthed em
24935,6,1,5,0,1,slay me lolz jk bitch I'll cut you #EMABiggestFans1D
24936,3,2,1,0,0,slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh
24937,3,0,3,0,1,slut whore hoe
24938,3,1,2,0,1,slut. specky. albino lesbo. wannabe player. dwarf. #coolcunts #absoluteyvile
24939,3,1,2,0,1,smells meaty up in dis bitch
24940,3,0,0,3,2,smh RT @DailyMail: NYC cops leave Ebola doctor's apt dump gloves and masks in public trash can http://t.co/aTkLOIqFZZ http://t.co/HVBhWjrKen
24941,3,0,2,1,1,smh RT @_sirhampton_: That shit trash rap RT @WaymoTheGod: legend. he gonna replace cudi with joints like this http://t.co/FgAQF7Qlw3
24942,3,2,1,0,0,smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.
24943,3,0,3,0,1,"snow day bitches, lyrics gettin done n bud getting smoked #snowday2014"
24944,3,0,3,0,1,so cold ma nig
24945,3,0,3,0,1,so it turns out Hope Solo is one crazy bitch http://t.co/wlqnFDSX0a
24946,3,0,3,0,1,so quit suckin on my dick and hop your fat ass elsewhere cuz i ain't tryna fuck with your globe ass bitch got her own orbit
24947,3,1,2,0,1,so to dodge them niggas dont brag dont boast dont flash for hoes dont sag so low thats how u end uo in correctional like u answered wrong!!
24948,3,0,0,3,2,so uncivilized
24949,3,0,3,0,1,so whatcha say hoe you know im the hoe
24950,3,0,3,0,1,so y we ordering lunch at work to be delivered n it's like 10 ppl goin n n I'm the only one wit a card n this ho gonna say..
24951,3,0,0,3,2,so. mad... We live in a world where whitey can go to jail for a word other folks wear right on their hats &amp; tshirts. If I wore that shirt...
24952,3,0,0,3,2,some call me the song bird of my generation
24953,3,0,3,0,1,some cunt go get me amber leaf and papers? cani be arsed walking to nisa #lazy
24955,3,1,2,0,1,"some guy said I was wearing leggings and laughed and called me a fag. they're JEGGINGS, asshole."
24956,3,0,0,3,2,some kid in an angry birds costume bumped into me and I fell over making something else fall over into something else which wobbled and..
24957,3,0,3,0,1,some prude bitch unfollwed me show me ur ugly face
24958,3,0,3,0,1,some rich pussy with some bullshit rich problem. (idea for an independent film)
24959,3,0,3,0,1,somebody put a sticker on my dogs cheek &#128530;&#128574; bitch
24960,3,0,0,3,2,somebody take these Oreos away from me before I eat the whole pack
24961,3,0,3,0,1,"someone just called someone a ""bitch ass nigga"" on black ops"
24962,3,2,0,1,0,someones clearly a stinky ass beaner...
24963,3,0,3,0,1,sometimes I'm just like wow this bitch had the audacity to talk shit .... look at you and your life then look at me and mine &#128514;&#128514;
24964,3,0,3,0,1,son of a bitch. I hope I don't get the e- bola before I can ride my Harley at Sturgis.
24965,3,0,3,0,1,soon As u get some PT and y'all wonder why I go so hard on these hoes!!! bitches ain't shit smh...
24966,3,0,3,0,1,sorry me and @kazooook be fucking bitches and we hella icy
24967,6,0,6,0,1,sorry wrong bitch &#9996;&#65039;
24968,6,2,4,0,1,spoiled fucking bitches who get whatever they want need to step off and re-evaluate their lives
24969,3,0,3,0,1,sprayed da vee wit peppermint oil hopefully dat fuckin spider leaves or dies.. I hope dat bitch dying slow right now
24970,3,0,3,0,1,spring break bitches
24971,3,0,0,3,2,stance socks trash
24972,3,0,3,0,1,steph curry looked like a little bitch gettin handled like a rag doll lmfaooo
24973,3,1,2,0,1,stfu redneck white trash head ass
24974,3,0,3,0,1,still got a hoes tho..
24975,3,0,2,1,1,still trash http://t.co/x0ghHf0imn
24976,3,1,2,0,1,stinky hoe
24977,3,0,3,0,1,stroking otha niggas hoe is my hobby
24978,3,0,2,1,1,stuffed her like an Oreo http://t.co/mPAjkWJbZp
24979,3,0,3,0,1,stupid ass hoe
24980,3,0,3,0,1,stupid bitch
24981,3,0,3,0,1,stupid bitch&#8230;&#8230; count to H and get off my phone
24982,3,0,3,0,1,stupid cunts
24983,3,1,2,0,1,stupid fucking metal bird
24984,3,2,1,0,0,stupid loose pussyed bitch
24985,3,0,1,2,2,stupid teacher talks to @RandyMower like he's retarded
24986,6,0,0,6,2,such a sucker for some Oreos
24987,3,0,3,0,1,sup bitches
24988,3,0,2,1,1,swat to the twat
24989,3,1,2,0,1,"sweet Jesus, I'm a beleiber &#128525;&#128525;&#128540;&#128541; &#8220;@yagurlbubblez87 Look at this bitch nigga tho &#128064; http://t.co/40XJwFJbVl&#8221;"
24990,3,0,3,0,1,"talk of the morning is hoes and rappers , damn yall talk about the same shit everyday"
24991,3,2,1,0,0,talking crazy over the Internet is the same thing as doing it in person. don't try to be buddy buddy with me later on faggot fuck you.
24992,3,1,2,0,1,tears &#8220;@TheDouch3: #RelationshipGoals RT @queenallyssa @TheDouch3 don't call me sweetie you fucking retard&#8221;
24993,3,0,0,3,2,teeth can make or break a person. you could be a 10 and have yellow teeth and immediately drop to a 2.
24994,3,0,3,0,1,tell me why nick cannon bout to invite wiz to wild'n out an hit him wit the i fucked your bitch diss haha
24995,3,2,1,0,0,"tell the hating niggah 
stfu"
24996,3,0,2,1,1,thank god FOB didnt come back doing some shitty arena tour. #iwaited5yearsforfobandiallgotwasthisshittyarena SYKEEEE
24997,3,0,0,3,2,"thanks for the follow @Jerry_Remy! I may be a @Yankees fan, but you guys are one of the best broadcasters in the @MLB!"
24998,3,0,3,0,1,that bitch flawless af
24999,3,0,3,0,1,that bitch looked wierd !&#128514;
25000,3,0,3,0,1,that bitch!!! how can she treat Turtle like that?
25001,3,0,3,0,1,"that finger to the face pose bitches do now a days, like chick no i wanna see those lips"
25002,3,0,3,0,1,that ho said 9.63 when I got to the register &#128563;
25003,3,0,2,1,1,that hoe aint there anymore
25004,3,0,3,0,1,that hoe that you in love with? that's that hoe I mess around with
25005,3,0,3,0,1,"that is what I do! RT @Tendilkar: RT @funnyorfact: The nicer you are, the easier you're hurt. So just be a bitch.."
25006,3,1,2,0,1,that lil bitch released the exclusive shower photos between niggas. #trustisbroken
25007,3,0,3,0,1,that pussy so wet I'm calling it rain
25008,3,0,3,0,1,"that was me trying to be ""mature"" about the subject. what kind of fucking pussies are you to bitch about a satirical tweet against asians?"
25009,3,0,1,2,2,that would be the stunt in which @JamesOKeefeIII crossed some water dressed as a dead man while his teabagger sheriff friend watched him.
25010,3,0,2,1,1,"thats top off, pop off, im with my dogs like stewie griffin, bitches hear me they be like ooh he rippin"
25011,3,0,2,1,1,the #genesis of my tna watching is so bad I can't even mock-live tweet it
25012,3,0,3,0,1,the Hitman Holla vs Charlie Clips match-up is bittersweet. shit's gonna be cold cus HITMAN HOLLA GONNA WORK but it's his last battle.....
25013,3,0,2,1,1,the bae gettin her nips pierced &#128525;&#128525;
25014,3,0,3,0,1,the big lips was in the ad bitch
25015,3,0,0,3,2,the bird with the aim of dreams https://t.co/jkX6dsqXcq
25016,3,0,1,2,2,the birds out tonight
25017,3,0,3,0,1,the bitch loudly cheering for the netherlands at rosa mexicano does not seem to value her life
25018,6,0,6,0,1,the bitch mob is bad for your health
25019,3,0,3,0,1,the craziest hos for no reason on TV hands down are Teirra Marie (however ghetto way she spell it) and Siah's cute ass girl
25020,3,1,2,0,1,the devils been sending his workers to get at me lately... pussy fuck boy try harder.. can't let'em throw me off my 1... 2ssss
25021,3,0,3,0,1,the fact that Soulja Boy on 2 dif reality shows wit 2 dif bitches..
25022,3,0,3,0,1,the gullible ones do. RT @reaganchanel: So people go to college with intentions of being a hoe? K.
25023,6,1,5,0,1,the jews gon be laughin at a nigga on Judgement Day when they see how ugly this bitch was
25024,3,0,3,0,1,"the microwave at work is broken, so my ghetto ass put a hamburger patty in the toaster to warm it up.."
25025,3,0,3,0,1,the mom acts like a bitch doe like ok ur losing ur memory but don't be a cunt to ur daughter
25026,3,0,3,0,1,the niggas on twitter like I eat pussy and yada yada is the niggas with STI's and shit
25027,6,0,6,0,1,the only place I ever ask them to drive me is to the rave for shows and they fucking bitch about that
25028,3,0,3,0,1,the opening to Donatella inspires me to wake up and be the baddest bitch I know I can be every day thank you @ladygaga
25029,3,0,1,2,2,"the rams really dont wanna be trash, jeff fisher really bout it"
25030,3,3,0,0,0,the receptionist im always forced to talk to is such a racist cunt. i called her for an error and she said she'll call me. 40 mins. nothing.
25031,3,0,3,0,1,"the sassy clerk at the post office was curious why I was getting packages from Japan, bitch I'm just buyin toys"
25032,3,0,3,0,1,"the seamstress gon do/MOB Action in this bitch, u meaningless to da crew!"
25033,3,0,3,0,1,the things I do for this bitch smh
25034,6,0,2,4,2,the train station Harry's at is trash I've been to the same Eurostar too they refunded my whole trip to Paris bc train accident
25035,3,0,0,3,2,the trash wheel has a twitter? and googly eyes?
25036,3,1,2,0,1,"the type of pipe to put rhianna to sleep
excuse me that bitch been on my mind all week"
25037,3,0,3,0,1,them bitches are good lmao
25038,3,0,0,3,2,them jants be clutch for bedtime tho &#128514;&#128557;
25039,3,0,3,0,1,then yall tweet about not trusting hoes like that shit ain't common sense already
25040,3,0,2,1,1,there ain't one UNpregnant bitch in the world anymore Smh
25041,3,0,0,3,2,"there was a bird on the back balcony, dead. with sadness I reflected on the fragility of life, put him in a bag, and threw him in the trash."
25042,3,0,3,0,1,there's 13 people in my house and they're all yelling pls god give me the strength not to beat a bitch.
25043,3,1,2,0,1,"there's always that dumb twitter hoe when it comes to sports. ""I hope Floyd beat mayweather"" or ""I hope New Orleans beat the saints"" &#128530;&#128529;&#128298;"
25044,3,0,3,0,1,these bitches act local and think global.....
25045,6,2,4,0,1,these bitches be wasting time on some ungrateful niggas
25046,3,0,3,0,1,these bitches climb on me climb on me &#128523;&#128524;
25047,3,0,3,0,1,these bitches is running out of tricks pimping. barely catching my attention.
25048,3,0,3,0,1,these bitches need to be called out I'm sorry http://t.co/Rin49M54fK
25049,3,0,3,0,1,these bitches singing this song tho -_-
25050,3,0,3,0,1,these hoes #superweak
25051,3,0,3,0,1,these hoes ain't loyal n these niggas ain't either!! fuck ah bitch get ah bird
25052,3,0,3,0,1,these hoes be lying to us nigga
25053,3,0,3,0,1,these hoes bout to prosper on cinegram #LORDWILLIN
25054,3,0,3,0,1,"these hoes give it up now, shame i could see they cherry stems in the fucking street."
25055,3,0,3,0,1,these hos really be hatin on Draya fine ass
25056,3,0,2,1,1,these judges gon try &amp; hoe Floyd if he don't show out this last round
25057,3,0,3,0,1,these niggas out here bitchin tell em suck sumn these bitches see my vision tell em fuck sumn
25058,3,1,2,0,1,these pussy ass niggas ain't bout that life
25059,3,0,3,0,1,"they blame it on the alchohol but claim the truth come out when they drunk..they defend the hoe being a hoe, you backward ass mofos"
25061,3,0,3,0,1,they gotta sell they ugliness &#128514;&#128514; &#8220;@BADi_am: Ugly bitches be the most stuck up ... Like bish what &#10067;&#128553;&#128514;&#128514;&#8221;
25062,3,1,2,0,1,they made me put on basketball shorts now I look like a confused dyke mosh warrior
25063,6,1,3,2,1,"they probably hate me even more because not only do I look white (when I'm technically a poc), but I have white hair now I'm double cracker"
25064,3,0,3,0,1,they say you going too hard just rest ya eyes &amp; I'm just like why? bitch I ain't never seen Ben Franklin sleep
25065,3,2,0,1,0,they shot another monkey lmaooooooooooo
25066,3,0,1,2,2,they're not playing Charlie Strong's soft don't run up the score mentality. They're playing this guy. http://t.co/sqEdBgU34k
25067,3,3,0,0,0,they're working on a bill to prevent retards from voting. who knew retards COULD vote? things are starting to make sense now.
25068,3,0,3,0,1,"think i should change ""&#9733;Doctor's Advocate&#9733;"" to ""cunt that goes mental"" #hmm"
25069,4,0,1,3,2,third party keyboards on iOS 8 trash
25070,3,0,3,0,1,thirsty ass bitches shit dat ion like...
25071,9,0,9,0,1,this bitch
25072,3,0,3,0,1,this bitch bad... firebird shit ain't even drop yet!! http://t.co/th7nNiWJU8
25073,6,1,5,0,1,this bitch is weird she knows too much
25074,3,0,3,0,1,this bitch is winning with popcorn&#8230;&#8230; @mc3Josh #Masterchef
25075,3,0,3,0,1,this bitch just said id suck your dick if it was legal to my cat
25076,3,0,3,0,1,this bitch need to wake up asap lol
25077,3,0,3,0,1,"this bitch said ""Bookie spend the night with me for a week"" Wait.. what? you got me fucked up lol"
25078,3,0,3,0,1,"this bitch sounds like she's gettin raped by other.cats lmfaoo the.fuckkkk closing the window, whore cats"
25079,3,0,3,0,1,this bitch think he care about her talents
25080,3,0,3,0,1,this bitch... lol
25081,3,0,3,0,1,"this could be my last breath
I'ma take my time, cause I'ma go out the same way I came in
Right by the pussy with nothin' on my mind"
25082,3,1,2,0,1,"this fat bitch was preaching like ""we have too many fat and lazy people!!"" haVE YOU SEEN A MIRROR WTF"
25083,6,2,4,0,1,this guy @ToksVisions is in here singing negro spirituals n shit
25084,3,2,1,0,0,this guy is the biggest faggot omfg
25085,6,0,6,0,1,this hair screams bitch
25086,3,0,3,0,1,this ho on Lifetime cray
25087,3,0,0,3,2,this is why i love birds. http://t.co/Gk2wiNhBkw
25089,6,0,6,0,1,"this lady is probably like ""what the fuck does this bitch listen to"""
25090,3,0,1,2,2,this movie is actually good cuz its so retarded
25091,3,0,2,1,1,this nigga @WaynesWorld171 fucking a bitch at svsu while me rj and b been waiting in the car for 20 minutes now
25092,3,0,3,0,1,this one bitch dont feel the same no more an henny dont really kill the pain no moree
25093,3,0,3,0,1,this party goin be off the chain/bad bitches only http://t.co/Qx7BZLFh
25095,3,0,3,0,1,this shit so trash lol
25096,3,0,0,3,2,this show trash RT @IbSkeeAlii: #LongLive RT @ShinyLipz: Queen Latifah show.... &#128564;&#128564;&#128564;&#128564;
25097,3,0,3,0,1,"this the one&#128076;RT @SumthinNueee hoes dont be wantin ya nigga, they want ya happiness, thinkin he gone do 4 them what he does for u&#128514; silly hoes"
25098,3,0,3,0,1,this ugly bitch need to get a new name tho you don't look like me you don't have as much followers as me #killyouself zodiac killer bitch
25099,3,0,3,0,1,this why i need bitches
25100,3,1,2,0,1,those random kids who sit at the plaza all day with their shitty cars #faggots
25101,3,1,2,0,1,thot hoe
25103,3,0,3,0,1,thugga let ur bitch suck'em up in rentals!!!
25104,3,0,3,0,1,thus bitch looks just like Lindsay Lohan she gets down just like Lindsay Lohan #DetroitGirls &#128525;&#128103;&#128103;&#10084;&#10084;&#10084;
25105,4,0,1,3,2,timbs straight trash though
25106,3,0,3,0,1,time to start an Army of hoes
